"A CAPPELLA
",,,,,
"ACAPSULAR
","A*cap""su*lar",a.,,,
"ACARDIAC
","A*car""di*ac",a.,,,
"ACARIDAN
","A*car""i*dan",n.,,,
"ACARINA
","Ac`a*ri""na",n.,,,
"ACARINE
","Ac""a*rine",a.,,,
"ACAROID
","Ac""a*roid",a.,,,
"ACARPELLOUS
","Ac`ar*pel""lous",a.,,,
"ACARPOUS
","A*car""pous",a.,,,
"ACARUS
","Ac""a*rus",,,,
"ACATALECTIC
","A*cat`a*lec""tic",a.,,,
"ACATALEPSY
","A*cat""a*lep`sy",n.,,,
"ACATALEPTIC
","A*cat`a*lep""tic",a.,,,
"ACATER
","A*ca""ter",,,,
"ACATES
","A*cates""",n.,,,
"ACAUDATE
","A*cau""date",a.,,,
"ACAULESCENT
","Ac`au*les""cent",a.,,,
"ACAULINE
","A*cau""line",a.,,,
"ACAULOSE; ACAULOUS
","A*cau""lose",a.,,,
"ACCADIAN
","Ac*ca""di*an",a.,,,
"ACCEDE
","Ac*cede""",v.,,,
"ACCEDENCE
","Ac*ced""ence",,,,
"ACCEDER
","Ac*ced""er",,,,
"ACCELERANDO
","Ac*cel`er*an""do",a.,,,
"ACCELERATE
","Ac*cel""er*ate",v.,,,
"ACCELERATION
","Ac*cel`er*a""tion",n.,,,
"ACCELERATIVE
","Ac*cel""er*a*tive",,,,
"ACCELERATOR
","Ac*cel""er*a`tor",,,,
"ACCELERATORY
","Ac*cel""er*a*to*ry",,,,
"ACCELEROGRAPH
","Ac*cel""er*o*graph",n.,,,
"ACCELEROMETER
","Ac*cel`er*om""e*ter",n.,,,
"ACCEND
","Ac*cend""",v.,,,
"ACCENDIBILITY
","Ac*cend`i*bil""i*ty",,,,
"ACCENDIBLE
","Ac*cend""i*ble",,,,
"ACCENSION
","Ac*cen""sion",,,,
"ACCENSOR
","Ac*cen""sor",n.,,,
"ACCENT
","Ac""cent`",n.,,,
"ACCENT
","Ac*cent""",v.,,,
"ACCENTLESS
","Ac""cent`less",,,,
"ACCENTOR
","Ac*cen""tor",n.,,,
"ACCENTUABLE
","Ac*cen""tu*a*ble",,,,
"ACCENTUAL
","Ac*cen""tu*al",,,,
"ACCENTUALITY
","Ac*cen`tu*al""i*ty",,,,
"ACCENTUALLY
","Ac*cen""tu*al*ly",,,,
"ACCENTUATE
","Ac*cen""tu*ate",v.,,,
"ACCENTUATION
","Ac*cen`tu*a""tion",n.,,,
"ACCEPT
","Ac*cept""",v.,,,
"ACCEPT
","Ac*cept""",,,,
"ACCEPTABILITY
","Ac*cept`a*bil""i*ty",n.,,,
"ACCEPTABLE
","Ac*cept""a*ble",a.,,,
"ACCEPTABLENESS
","Ac*cept""a*ble*ness",,,,
"ACCEPTABLY
","Ac*cept""a*bly",,,,
"ACCEPTANCE
","Ac*cept""ance",,,,
"ACCEPTANCY
","Ac*cept""an*cy",,,,
"ACCEPTANT
","Ac*cept""ant",,,,
"ACCEPTANT
","Ac*cept""ant",,,,
"ACCEPTATION
","Ac`cep*ta""tion",,,,
"ACCEPTEDLY
","Ac*cept""ed*ly",,,,
"ACCEPTER
","Ac*cept""er",,,,
"ACCEPTILATION
","Ac*cep`ti*la""tion",n.,,,
"ACCEPTION
","Ac*cep""tion",n.,,,
"ACCEPTIVE
","Ac*cept""ive",,,,
"ACCEPTOR
",,n.,,,
"ACCESS
",,n.,,,
"ACCESSARILY
","Ac*ces""sa*ri*ly",,,,
"ACCESSARINESS
","Ac*ces""sa*ri*ness",,,,
"ACCESSARY
",,,,,
"ACCESSARY
",,,,,
"ACCESSIBILITY
","Ac*cess`i*bil""i*ty",n.,,,
"ACCESSIBLE
","Ac*cess""i*ble",a.,,,
"ACCESSIBLY
","Ac*cess""i*bly",,,,
"ACCESSION
","Ac*ces""sion",n.,,,
"ACCESSIONAL
","Ac*ces""sion*al",,,,
"ACCESSIVE
","Ac*ces""sive",,,,
"ACCESSORIAL
","Ac`ces*so""ri*al",,,,
"ACCESSORILY
","Ac*ces""so*ri*ly",,,,
"ACCESSORINESS
","Ac*ces""so*ri*ness",,,,
"ACCESSORY
",,a.,,,
"ACCESSORY
","Ac*ces""so*ry",,,,
"ACCIACCATURA
","Ac*ciac`ca*tu""ra",n.,,,
"ACCIDENCE
","Ac""ci*dence",n.,,,
"ACCIDENT
","Ac""ci*dent",n.,,,
"ACCIDENTAL
","Ac`ci*den""tal",a.,,,
"ACCIDENTAL
","Ac`ci*den""tal",,,,
"ACCIDENTALISM
","Ac`ci*den""tal*ism",,,,
"ACCIDENTALITY
","Ac`ci*den*tal""i*ty",,,,
"ACCIDENTALLY
","Ac`ci*den""tal*ly",,,,
"ACCIDENTALNESS
","Ac`ci*den""tal*ness",,,,
"ACCIDIE
","Ac""ci*die",n.,,,
"ACCIPENSER
","Ac`ci*pen""ser",,,,
"ACCIPIENT
","Ac*cip""i*ent",n.,,,
"ACCIPITER
","Ac*cip""i*ter",,,,
"ACCIPITRAL
","Ac*cip""i*tral",,,,
"ACCIPITRES
","Ac*cip""i*tres",n.,,,
"ACCIPITRINE
",,a.,,,
"ACCISMUS
","Ac*cis""mus",n.,,,
"ACCITE
","Ac*cite""",v.,,,
"ACCLAIM
","Ac*claim""",v.,,,
"ACCLAIM
","Ac*claim""",v.,,,
"ACCLAIM
","Ac*claim""",,,,
"ACCLAIMER
","Ac*claim""er",,,,
"ACCLAMATION
","Ac`cla*ma""tion",n.,,,
"ACCLAMATORY
","Ac*clam""a*to*ry",,,,
"ACCLIMATABLE
","Ac*cli""ma*ta*ble",,,,
"ACCLIMATATION
","Ac*cli`ma*ta""tion",n.,,,
"ACCLIMATE
",,v.,,,
"ACCLIMATEMENT
","Ac*cli""mate*ment",,,,
"ACCLIMATION
","Ac`cli*ma""tion",,,,
"ACCLIMATIZABLE
","Ac*cli""ma*ti`za*ble",,,,
"ACCLIMATIZATION
","Ac*cli""ma*ti*za""tion",,,,
"ACCLIMATIZE
","Ac*cli""ma*tize",v.,,,
"ACCLIMATURE
",,,,,
"ACCLIVE
","Ac*clive""",,,,
"ACCLIVITOUS
","Ac*cliv""i*tous",,,,
"ACCLIVITOUS
","Ac*cliv""i*tous",,,,
"ACCLIVITY
","Ac*cliv""i*ty",,,,
"ACCLIVOUS
",,a.,,,
"ACCLOY
","Ac*cloy""",v.,,,
"ACCOAST
","Ac*coast""",v.,,,
"ACCOIL
","Ac*coil""",v.,,,
"ACCOLADE
",,n.,,,
"ACCOMBINATION
","Ac*com*bi*na""tion",n.,,,
"ACCOMMODABLE
","Ac*com""mo*da*ble",a.,,,
"ACCOMMODABLENESS
","Ac*com""mo*dable*ness",,,,
"ACCOMMODATE
","Ac*com""mo*date",v.,,,
"ACCOMMODATE
","Ac*com""mo*date",v.,,,
"ACCOMMODATE
","Ac*com""mo*date",a.,,,
"ACCOMMODATELY
","Ac*com""mo*date*ly",,,,
"ACCOMMODATENESS
","Ac*com""mo*date*ness",,,,
"ACCOMMODATING
","Ac*com""mo*da`ting",,,,
"ACCOMMODATION
","Ac*com`mo*da""tion",n.,,,
"ACCOMMODATOR
","Ac*com""mo*da`tor",,,,
"ACCOMPANABLE
","Ac*com""pa*na*ble",,,,
"ACCOMPANIER
","Ac*com""pa*ni*er",,,,
"ACCOMPANIMENT
","Ac*com""pa*ni*ment",n.,,,
"ACCOMPANIST
","Ac*com""pa*nist",,,,
"ACCOMPANY
","Ac*com""pa*ny",v.,,,
"ACCOMPANY
","Ac*com""pa*ny",v.,,,
"ACCOMPLETIVE
","Ac*com""ple*tive",a.,,,
"ACCOMPLICE
","Ac*com""plice",n.,,,
"ACCOMPLICESHIP
","Ac*com""plice*ship",,,,
"ACCOMPLICITY
","Ac`com*plic""i*ty",,,,
"ACCOMPLISH
","Ac*com""plish",v.,,,
"ACCOMPLISHABLE
","Ac*com""plish*a*ble",,,,
"ACCOMPLISHED
","Ac*com""plished",,,,
"ACCOMPLISHER
","Ac*com""plish*er",,,,
"ACCOMPLISHMENT
","Ac*com""plish*ment",n.,,,
"ACCOMPT
",,,,,
"ACCOMPTABLE
","Ac*compt""a*ble",,,,
"ACCOMPTANT
","Ac*compt""ant",,,,
"ACCORD
","Ac*cord""",n.,,,
"ACCORD
","Ac*cord""",v.,,,
"ACCORD
","Ac*cord""",v.,,,
"ACCORDABLE
","Ac*cord""a*ble",a.,,,
"ACCORDANCE
","Ac*cord""ance",n.,,,
"ACCORDANCY
","Ac*cord""an*cy",,,,
"ACCORDANT
","Ac*cord""ant",a.,,,
"ACCORDANTLY
","Ac*cord""ant*ly",,,,
"ACCORDER
","Ac*cord""er",,,,
"ACCORDING
","Ac*cord""ing",,,,
"ACCORDING
","Ac*cord""ing",,,,
"ACCORDINGLY
","Ac*cord""ing*ly",,,,
"ACCORDION
","Ac*cor""di*on",n.,,,
"ACCORDIONIST
","Ac*cor""di*on*ist",,,,
"ACCORDMENT
","Ac*cord""ment",n.,,,
"ACCORPORATE
","Ac*cor""po*rate",v.,,,
"ACCOST
",,v.,,,
"ACCOST
","Ac*cost""",v.,,,
"ACCOST
","Ac*cost""",,,,
"ACCOSTABLE
","Ac*cost""a*ble",a.,,,
"ACCOSTED
","Ac*cost""ed",a.,,,
"ACCOUCHEMENT
",,n.,,,
"ACCOUCHEUR
","Ac*cou*cheur""",n.,,,
"ACCOUCHEUSE
","Ac*cou*cheuse""",n.,,,
"ACCOUNT
","Ac*count""",n.,,,
"ACCOUNT
","Ac*count""",v.,,,
"ACCOUNTABILITY
","Ac*count""a*bil""i*ty",,,,
"ACCOUNTABLE
","Ac*count""a*ble",,,,
"ACCOUNTABLENESS
",,,,,
"ACCOUNTABLY
","Ac*count""a*bly",,,,
"ACCOUNTANCY
","Ac*count""an*cy",,,,
"ACCOUNTANT
","Ac*count""ant",n.,,,
"ACCOUNTANT
","Ac*count""ant",,,,
"ACCOUNTANTSHIP
","Ac*count""ant*ship",n.,,,
"ACCOUNT BOOK
",,,,,
"ACCOUPLE
","Ac*cou""ple",v.,,,
"ACCOUPLEMENT
","Ac*cou""ple*ment",n.,,,
"ACCOURAGE
","Ac*cour""age",v.,,,
"ACCOURT
","Ac*court""",v.,,,
"ACCOUTER; ACCOUTRE
","Ac*cou""ter",v.,,,
"ACCOUTERMENTS; ACCOUTREMENTS
","Ac*cou""ter*ments",n.,,,
"ACCOY
","Ac*coy""",v.,,,
"ACCREDIT
","Ac*cred""it",v.,,,
"ACCREDITATION
","Ac*cred`i*ta""tion",,,,
"ACCREMENTITIAL
","Ac`cre*men*ti""tial",a.,,,
"ACCREMENTITION
","Ac`cre*men*ti""tion",n.,,,
"ACCRESCE
","Ac*cresce""",v.,,,
"ACCRESCENCE
","Ac*cres""cence",n.,,,
"ACCRESCENT
","Ac*cres""cent",a.,,,
"ACCRETE
","Ac*crete""",v.,,,
"ACCRETE
","Ac*crete""",v.,,,
"ACCRETE
","Ac*crete""",,,,
"ACCRETION
","Ac*cre""tion",n.,,,
"ACCRETIVE
","Ac*cre""tive",,,,
"ACCRIMINATE
","Ac*crim""i*nate",v.,,,
"ACCROACH
","Ac*croach""",v.,,,
"ACCROACHMENT
","Ac*croach""ment",n.,,,
"ACCRUAL
","Ac*cru""al",,,,
"ACCRUE
","Ac*crue""",v.,,,
"ACCRUE
","Ac*crue""",n.,,,
"ACCRUER
","Ac*cru""er",n.,,,
"ACCRUMENT
","Ac*cru""ment",,,,
"ACCUBATION
","Ac`cu*ba""tion",n.,,,
"ACCUMB
","Ac*cumb""",v.,,,
"ACCUMBENCY
","Ac*cum""ben*cy",,,,
"ACCUMBENT
","Ac*cum""bent",,,,
"ACCUMBENT
","Ac*cum""bent",,,,
"ACCUMBER
","Ac*cum""ber",v.,,,
"ACCUMULATE
","Ac*cu""mu*late",v.,,,
"ACCUMULATE
","Ac*cu""mu*late",v.,,,
"ACCUMULATE
","Ac*cu""mu*late",a.,,,
"ACCUMULATION
","Ac*cu`mu*la""tion",n.,,,
"ACCUMULATIVE
","Ac*cu""mu*la*tive",,,,
"ACCUMULATOR
","Ac*cu""mu*la`tor",n.,,,
"ACCURACY
",,n.,,,
"ACCURATE
","Ac""cu*rate",a.,,,
"ACCURATELY
","Ac""cu*rate*ly",,,,
"ACCURATENESS
","Ac""cu*rate*ness",,,,
"ACCURSE
","Ac*curse""",v.,,,
"ACCURSED; ACCURST
","Ac*cursed""",,,,
"ACCUSABLE
","Ac*cus""a*ble",a.,,,
"ACCUSAL
","Ac*cus""al",,,,
"ACCUSANT
","Ac*cus""ant",n.,,,
"ACCUSATION
","Ac`cu*sa""tion",n.,,,
"ACCUSATIVAL
","Ac*cu`sa*ti""val",,,,
"ACCUSATIVE
","Ac*cu""sa*tive",a.,,,
"ACCUSATIVE
","Ac*cu""sa*tive",n.,,,
"ACCUSATIVELY
","Ac*cu""sa*tive*ly",,,,
"ACCUSATORIAL
","Ac*cu`sa*to""ri*al",,,,
"ACCUSATORIALLY
","Ac*cu`sa*to""ri*al*ly",,,,
"ACCUSATORY
","Ac*cu""sa*to*ry",a.,,,
"ACCUSE
","Ac*cuse""",,,,
"ACCUSE
","Ac*cuse""",v.,,,
"ACCUSED
","Ac*cused""",,,,
"ACCUSEMENT
","Ac*cuse""ment",n.,,,
"ACCUSER
","Ac*cus""er",n.,,,
"ACCUSINGLY
","Ac*cus""ing*ly",,,,
"ACCUSTOM
","Ac*cus""tom",v.,,,
"ACCUSTOM
","Ac*cus""tom",v.,,,
"ACCUSTOM
","Ac*cus""tom",,,,
"ACCUSTOMABLE
","Ac*cus""tom*a*ble",,,,
"ACCUSTOMABLY
","Ac*cus""tom*a*bly",,,,
"ACCUSTOMANCE
","Ac*cus""tom*ance",n.,,,
"ACCUSTOMARILY
","Ac*cus""tom*a*ri*ly",,,,
"ACCUSTOMARY
","Ac*cus""tom*a*ry",,,,
"ACCUSTOMED
","Ac*cus""tomed",,,,
"ACCUSTOMEDNESS
","Ac*cus""tomed*ness",,,,
"ACE
",Ace,,,,
"ACELDAMA
","A*cel""da*ma",n.,,,
"ACENTRIC
","A*cen""tric",a.,,,
"ACEPHAL
","Ac""e*phal",n.,,,
"ACEPHALA
","A*ceph""a*la",n.,,,
"ACEPHALAN
","A*ceph""a*lan",,,,
"ACEPHALAN
","A*ceph""a*lan",a.,,,
"ACEPHALI
","A*ceph""a*li",n.,,,
"ACEPHALIST
","A*ceph""a*list",,,,
"ACEPHALOCYST
","A*ceph""a*lo*cyst",n.,,,
"ACEPHALOCYSTIC
","A*ceph`a*lo*cys""tic",,,,
"ACEPHALOUS
","A*ceph""a*lous",a.,,,
"ACEQUIA
","A*ce""qui*a",n.,,,
"ACERATE
","Ac""er*ate",n.,,,
"ACERATE
","Ac""er*ate",,,,
"ACERB
","A*cerb""",a.,,,
"ACERBATE
","A*cerb""ate",v.,,,
"ACERBIC
","A*cerb""ic",,,,
"ACERBITUDE
","A*cerb""i*tude",n.,,,
"ACERBITY
","A*cerb""i*ty",n.,,,
"ACERIC
","A*cer""ic",a.,,,
"ACEROSE
","Ac""er*ose`",a.,,,
"ACEROUS
","Ac""er*ous",,,,
"ACEROUS
","Ac""er*ous",a.,,,
"ACERVAL
","A*cer""val",a.,,,
"ACERVATE
","A*cer""vate",v.,,,
"ACERVATE
","A*cer""vate",,,,
"ACERVATION
","Ac`er*va""tion",n.,,,
"ACERVATIVE
","A*cer""va*tive",,,,
"ACERVOSE
","A*cer""vose",,,,
"ACERVULINE
","A*cer""vu*line",,,,
"ACESCENCE; ACESCENCY
","A*ces""cence",n.,,,
"ACESCENT
","A*ces""cent",a.,,,
"ACESCENT
","A*ces""cent",,,,
"ACETABLE
","Ac""e*ta*ble",,,,
"ACETABULAR
","Ac`e*tab""u*lar",,,,
"ACETABULIFERA
","Ac`e*tab`u*lif""e*ra",n.,,,
"ACETABULIFEROUS
","Ac`e*tab`u*lif""er*ous",a.,,,
"ACETABULIFORM
","Ac`e*tab""u*li*form",a.,,,
"ACETABULUM
","Ac`e*tab""u*lum",n.,,,
"ACETAL
","Ac""e*tal",n.,,,
"ACETALDEHYDE
","Ac`et*al""de*hyde",,,,
"ACETAMIDE
","Ac`et*am""ide",n.,,,
"ACETANILIDE
","Ac`et*an""i*lide",n.,,,
"ACETARIOUS
","Ac`e*ta""ri*ous",a.,,,
"ACETARY
","Ac""e*ta*ry",n.,,,
"ACETATE
","Ac""e*tate",n.,,,
"ACETATED
","Ac""e*ta`ted",,,,
"ACETIC
",,a.,,,
"ACETIFICATION
","A*cet`i*fi*ca""tion",,,,
"ACETIFIER
","A*cet""i*fi`er",,,,
"ACETIFY
","A*cet""i*fy",v.,,,
"ACETIFY
","A*cet""i*fy",v.,,,
"ACETIMETER
","Ac`e*tim""e*ter",n.,,,
"ACETIMETRY
","Ac`e*tim""e*try",,,,
"ACETIN
","Ac""e*tin",n.,,,
"ACETIZE
","Ac""e*tize",v.,,,
"ACETOL
","Ac""e*tol",n.,,,
"ACETOMETER
","Ac`e*tom""e*ter",,,,
"ACETONAEMIA; ACETONEMIA
","Ac`e*to*næ""mi*a",n.,,,
"ACETONE
","Ac""e*tone",n.,,,
"ACETONIC
","Ac`e*ton""ic",,,,
"ACETONURIA
","Ac`e*to*nu""ri*a",n.,,,
"ACETOPHENONE
","Ac`e*to*phe""none",n.,,,
"ACETOSE
","Ac""e*tose",,,,
"ACETOSITY
","Ac`e*tos""i*ty",n.,,,
"ACETOUS
",,a.,,,
"ACETYL
","Ac""e*tyl",n.,,,
"ACETYLENE
","A*cet""y*lene",n.,,,
"ACH; ACHE
",Ach,n.,,,
"ACHAEAN; ACHAIAN
","A*chæ""an",a.,,,
"ACHARNEMENT
","A*char""ne*ment",n.,,,
"ACHATE
","Ach""ate",,,,
"ACHATE
","A*chate""",n.,,,
"ACHATINA
","Ach`a*ti""na",n.,,,
"ACHATOUR
","A*cha*tour""",n.,,,
"ACHE
",Ache,n.,,,
"ACHE
",Ache,v.,,,
"ACHEAN
","A*che""an",,,,
"ACHENE; ACHENIUM
","A*chene""",n.,,,
"ACHENIAL
","A*che""ni*al",,,,
"ACHERON
","Ach""e*ron",n.,,,
"ACHERONTIC
","Ach`e*ron""tic",,,,
"A CHEVAL
",,,,,
"ACHIEVABLE
","A*chiev""a*ble",,,,
"ACHIEVANCE
","A*chiev""ance",n.,,,
"ACHIEVE
","A*chieve""",v.,,,
"ACHIEVEMENT
","A*chieve""ment",n.,,,
"ACHIEVER
","A*chiev""er",,,,
"ACHILLEAN
","Ach`il*le""an",,,,
"ACHILLES' TENDON
",,n.,,,
"ACHILOUS
","A*chi""lous",a.,,,
"ACHING
","Ach""ing",,,,
"ACHIOTE
","A`chi*o""te",n.,,,
"ACHLAMYDATE
","A*chlam""y*date",a.,,,
"ACHLAMYDEOUS
","Ach`la*myd""e*ous",a.,,,
"ACHOLIA
","A*cho""li*a",n.,,,
"ACHOLOUS
","Ach""o*lous",a.,,,
"ACHROMATIC
","Ach`ro*mat""ic",a.,,,
"ACHROMATICALLY
","Ach`ro*mat""ic*al*ly",,,,
"ACHROMATICITY
","Ach`ro*ma*tic""i*ty",,,,
"ACHROMATIN
","A*chro""ma*tin",n.,,,
"ACHROMATISM
","A*chro""ma*tism",n.,,,
"ACHROMATIZATION
","A*chro`ma*ti*za""tion",n.,,,
"ACHROMATIZE
","A*chro""ma*tize",v.,,,
"ACHROMATOPSY
","A*chro""ma*top""sy",n.,,,
"ACHROMATOUS
","A*chro""ma*tous",a.,,,
"ACHROMIC
","A*chro""mic",a.,,,
"ACHRONIC
","A*chron""ic",,,,
"ACHROODEXTRIN; ACHROOEDEXTRIN
","Ach`ro*ö*dex""trin",n.,,,
"ACHROOUS
","Ach""ro*ous",a.,,,
"ACHYLOUS
","A*chy""lous",a.,,,
"ACHYMOUS
","A*chy""mous",a.,,,
"ACICULA
","A*cic""u*la",,,,
"ACICULAR
","A*cic""u*lar",,,,
"ACICULATE; ACICULATED
","A*cic""u*late",a.,,,
"ACICULIFORM
","A*cic""u*li*form",a.,,,
"ACICULITE
","A*cic""u*lite",n.,,,
"ACID
","Ac""id",a.,,,
"ACID
","Ac""id",,,,
"ACIDIC
","A*cid""ic",a.,,,
"ACIDIFEROUS
","Ac`id*if""er*ous",a.,,,
"ACIDIFIABLE
","A*cid""i*fi`a*ble",,,,
"ACIDIFIC
","Ac`id*if""ic",,,,
"ACIDIFICATION
","A*cid`i*fi*ca""tion",n.,,,
"ACIDIFIER
","A*cid""i*fi`er",n.,,,
"ACIDIFY
","A*cid""i*fy",v.,,,
"ACIDIMETER
","Ac`id*im""e*ter",n.,,,
"ACIDIMETRY
","Ac`id*im""e*try",n.,,,
"ACIDITY
","A*cid""i*ty",n.,,,
"ACIDLY
","Ac""id*ly",,,,
"ACIDNESS
","Ac""id*ness",,,,
"ACID PROCESS
",,,,,
"ACIDULATE
","A*cid""u*late",v.,,,
"ACIDULENT
","A*cid""u*lent",,,,
"ACIDULOUS
","A*cid""u*lous",a.,,,
"ACIERAGE
",Ac`i*er*age,n.,,,
"ACIFORM
","Ac""i*form",a.,,,
"ACINACEOUS
","Ac""i*na""ceous",a.,,,
"ACINACES
","A*cin""a*ces",n.,,,
"ACINACIFORM
","Ac`i*nac""i*form",a.,,,
"ACINESIA
","Ac`i*ne""si*a",n.,,,
"ACINETAE
","Ac`i*ne""tæ",n.,,,
"ACINETIFORM
","Ac`i*net""i*form",a.,,,
"ACINIFORM
","A*cin""i*form",a.,,,
"ACINOSE; ACINOUS
","Ac""i*nose`",a.,,,
"ACINUS
","Ac""i*nus",,,,
"ACIPENSER
","Ac`i*pen""ser",n.,,,
"ACIURGY
","Ac""i*ur`gy",n.,,,
"ACKNOW
","Ac*know""",v.,,,
"ACKNOWLEDGE
","Ac*knowl""edge",v.,,,
"ACKNOWLEDGEDLY
","Ac*knowl""edged*ly",,,,
"ACKNOWLEDGER
","Ac*knowl""edg*er",,,,
"ACKNOWLEDGMENT
","Ac*knowl""edg*ment",,,,
"ACLINIC
","A*clin""ic",a.,,,
"ACME
","Ac""me",n.,,,
"ACNE
","Ac""ne",n.,,,
"ACNODAL
","Ac*no""dal",,,,
"ACNODE
","Ac""node",n.,,,
"ACOCK
","A*cock""",adv.,,,
"ACOCKBILL
","A*cock""bill`",adv.,,,
"ACOLD
","A*cold""",a.,,,
"ACOLOGIC
","Ac`o*log""ic",,,,
"ACOLOGY
","A*col""o*gy",n.,,,
"ACOLOTHIST
","A*col""o*thist",,,,
"ACOLYCTINE
","Ac`o*lyc""tine",n.,,,
"ACOLYTE
",Ac`o*lyte,n.,,,
"ACOLYTH
","Ac""o*lyth",,,,
"ACOLYTHIST
","A*col""y*thist",,,,
"ACONDDYLOSE; ACONDYLOUS
","A*cond""dy*lose`",a.,,,
"ACONITAL
","Ac`o*ni""tal",,,,
"ACONITE
","Ac""o*nite",n.,,,
"ACONITIA
","Ac`o*ni""ti*a",n.,,,
"ACONITIC
","Ac`o*nit""ic",,,,
"ACONITINE
","A*con""i*tine",n.,,,
"ACONITUM
","Ac`o*ni""tum",n.,,,
"ACONTIA
","A*con""ti*a",n.,,,
"ACONTIAS
","A*con""ti*as",n.,,,
"ACOPIC
","A*cop""ic",a.,,,
"ACORN
","A""corn",n.,,,
"ACORN CUP
",,,,,
"ACORNED
","A""corned",,,,
"ACORN-SHELL
","A""corn-shell`",n.,,,
"ACOSMISM
","A*cos""mism",n.,,,
"ACOSMIST
","A*cos""mist",n.,,,
"ACOTYLEDON
",,n.,,,
"ACOTYLEDONOUS
",,,,,
"ACOUCHY
","A*cou""chy",n.,,,
"ACOUMETER
","A*cou""me*ter",n.,,,
"ACOUMETRY
","A*cou""me*try",n.,,,
"ACOUSTIC
",,a.,,,
"ACOUSTIC
","A*cous""tic",,,,
"ACOUSTICAL
","A*cous""tic*al",,,,
"ACOUSTICALLY
","A*cous""tic*al*ly",,,,
"ACOUSTICIAN
","Ac`ous*ti""cian",,,,
"ACOUSTICS
",,n.,,,
"ACQUAINT
","Ac*quaint""",v.,,,
"ACQUAINT
","Ac*quaint""",v.,,,
"ACQUAINTABLE
","Ac*quaint""a*ble",a.,,,
"ACQUAINTANCE
","Ac*quaint""ance",n.,,,
"ACQUAINTANCESHIP
","Ac*quaint""ance*ship",,,,
"ACQUAINTANT
","Ac*quaint""ant",n.,,,
"ACQUAINTED
","Ac*quaint""ed",,,,
"ACQUAINTEDNESS
","Ac*quaint""ed*ness",,,,
"ACQUEST
","Ac*quest""",n.,,,
"ACQUIESCE
","Ac`qui*esce""",v.,,,
"ACQUIESCENCE
","Ac`qui*es""cence",n.,,,
"ACQUIESCENCY
","Ac`qui*es""cen*cy",,,,
"ACQUIESCENT
","Ac`qui*es""cent",a.,,,
"ACQUIESCENTLY
","Ac`qui*es""cent*ly",,,,
"ACQUIET
","Ac*qui""et",v.,,,
"ACQUIRABILITY
","Ac*quir""a*bil""i*ty",,,,
"ACQUIRABLE
","Ac*quir""a*ble",,,,
"ACQUIRE
","Ac*quire""",v.,,,
"ACQUIREMENT
","Ac*quire""ment",,,,
"ACQUIRER
","Ac*quir""er",,,,
"ACQUIRY
","Ac*quir""y",,,,
"ACQUISITE
","Ac""qui*site",a.,,,
"ACQUISITION
","Ac`qui*si""tion",n.,,,
"ACQUISITIVE
","Ac*quis""i*tive",,,,
"ACQUISITIVELY
","Ac*quis""i*tive*ly",,,,
"ACQUISITIVENESS
","Ac*quis""i*tive*ness",,,,
"ACQUISITOR
","Ac*quis""i*tor",,,,
"ACQUIST
","Ac*quist""",n.,,,
"ACQUIT
","Ac*quit""",,,,
"ACQUIT
","Ac*quit""",v.,,,
"ACQUITMENT
","Ac*quit""ment",n.,,,
"ACQUITTAL
","Ac*quit""tal",,,,
"ACQUITTANCE
","Ac*quit""tance",n.,,,
"ACQUITTANCE
","Ac*quit""tance",v.,,,
"ACQUITTER
","Ac*quit""ter",,,,
"ACRANIA
","A*cra""ni*a",n.,,,
"ACRANIAL
","A*cra""ni*al",,,,
"ACRASE; ACRAZE
","A*crase""",v.,,,
"ACRASIA; ACRASY
","A*cra""si*a",n.,,,
"ACRASPEDA
","A*cras""pe*da",n.,,,
"ACRE
","A""cre",n.,,,
"ACREABLE
","A""cre*a*ble",,,,
"ACREAGE
","A""cre*age",,,,
"ACRED
","A""cred",,,,
"ACRID
","Ac""rid",a.,,,
"ACRIDITY; ACRIDNESS
","A*crid""i*ty",,,,
"ACRIDLY
","Ac""rid*ly",,,,
"ACRIMONIOUS
","Ac""ri*mo""ni*ous",a.,,,
"ACRIMONIOUSLY
","Ac`ri*mo""ni*ous*ly",,,,
"ACRIMONIOUSNESS
","Ac`ri*mo""ni*ous*ness",,,,
"ACRIMONY
","Ac""ri*mo*ny",,,,
"ACRISIA; ACRISY
","A*cris""i*a",n.,,,
"ACRITA
","Ac""ri*ta",n.,,,
"ACRITAN
","Ac""ri*tan",a.,,,
"ACRITE
","Ac""rite",a.,,,
"ACRITICAL
","A*crit""ic*al",a.,,,
"ACRITOCHROMACY
","Ac`ri*to*chro""ma*cy",n.,,,
"ACRITUDE
","Ac""ri*tude",n.,,,
"ACRITY
","Ac""ri*ty",n.,,,
"ACROAMATIC; ACROAMATICAL
","Ac`ro*a*mat""ic",a.,,,
"ACROATIC
","Ac`ro*at""ic",a.,,,
"ACROBAT
","Ac""ro*bat",n.,,,
"ACROBATIC
","Ac`ro*bat""ic",a.,,,
"ACROBATISM
","Ac""ro*bat*ism",,,,
"ACROCARPOUS
","Ac`ro*car""pous",a.,,,
"ACROCEPHALIC
","Ac`ro*ce*phal""ic",a.,,,
"ACROCEPHALY
","Ac`ro*ceph""a*ly",,,,
"ACROCERAUNIAN
","Ac`ro*ce*rau""ni*an",a.,,,
"ACRODACTYLUM
","Ac`ro*dac""tyl*um",n.,,,
